text,hatebert_pred,roberta_pred,token_len,char_len,hb_lex_occurr,hb_lex_ngrams_prop,label
@realTuckFrumper Does it matter at the bottom of the barrel?  #TrumpIsATraitor,0,0,14,78,0,0.0,1
#TrumpsAnInternationalDisgrace #TrumpIsATraitor #TrumpIsADisgrace #TrumpIsAFraud #TrumpIsAMonster #TrumpIsIiar  #TrumpIsANationalSecurityThreat     And as always #TrumpIsAMoron ,0,0,19,177,0,0.0,1
@NSoames @BorisJohnson He can do a speech about sheep and sharks though #BorisJohnsonShouldNotBePM,0,0,16,98,0,0.0,1
I'm glad OJ is on Twitter. He will be able to know what it feels like to be annihilated on social media. His ego will not take it. I bet he'll be gone in under 6 months. #Murderer #Abuser #CancelOJSimpson #BoyBye ✌🖕 ,1,1,52,216,0,0.0,1
@inaik7 @Trendulkar @ICC It's doesn't matter to them the tickets are already sold in advance month before.. #ProfitHunter #ShameOnICC,0,0,27,133,0,0.0,1
In India Thousands of Doctors Strike for Better Security Conditions  #India #Kolkata #SaveBengal #DoctorsFightBack #DoctorStrike #Savethedoctors #SaveTheSaviour      ,0,0,24,166,0,0.0,1
"@politico I dont think so. Jackie had style, class, bearing,wit, educated, career(editor) and damn good taste...Other Stiff ass mannequin, speech plagiarist half rate model. Sorry magas  she was never ever a  super model    #JohnMcCainDay   #TrumpResignNow   #TrumpIsATraitor",1,1,54,275,0,0.0,1
"@realDonaldTrump @senatemajldr @MarkWarner You forgot to thank Satan, but Mitch is close enough #TrumpIsATraitor #TrumpSatan2020 #JohnMcCainAmericanHero ",0,1,23,153,0,0.0,1
@realDonaldTrump @senatemajldr @MarkWarner Your lies won't win the next time around. You will go down in history as the worst POTUS of all time. Everyone who supported you will have to answer for their crimes. It will make Nüremburg look like a Disney movie. #MAGA #TrumpIsATraitor,1,1,56,281,0,0.0,1
"How can such a practiced liar as #BorisJohnson be scared of making a mistake in the TV debate and how on earth is he going to cope with the EU, will he just refuse to engage? #BorisJohnsonShouldNotBePM  #deathofthetories #borisisajoke #runningscared",1,1,47,249,0,0.0,1
#stopZakirNaik   #terrorism  #terrorist   #terroristNationPakistan  He says that if you give your life for allah then you would got to jannat which motivates suicide bombers of many terrorist organisation,0,1,32,204,0,0.0,1
@rssurjewala Nice to see that a Schizophrenic Chamcha is hiding behind a Schizophrenic media platform.  Two fellow Mental patients helping each other out.   #CongressMukTBharat,0,0,28,176,0,0.0,0
"Trump wants to paint air force 1.   No doubt some gaudy  over the top paint job. Hes got zero taste for a guy that thinks hes a design genuis. Its always loud obnoxious designs that he thinks looks classy.  Leave it alone , crazy person.   #TrumpisaTraitor",1,1,52,256,0,0.0,0
"That whole birthday ego stroke session in the rose garden, as that #FatRat was looking around with that big smile on his face, was #Disgusting. #Puke #SMMFH #FuckTrump 🤮",0,1,37,169,0,0.0,1
"TRUMPERRHOIDS WANT THE SWAMP DRAINED - NOW    ITS TIME TO DUMP TRUMP, THE IDIOT GRIFTER, PISSING THE FUTURE AWAY    #FUCKTRUMP #TRUMP2020 ",0,1,25,138,0,0.0,1
@demindblower Guys a bit of a #dickhead ,1,0,9,40,0,0.0,1
You Know what they say   The douche doesn't fall far of the bag  To watch more check out the late show YouTube channel.  #funny #epic #cool #usa #america #news #courtroomsketch #court #congress #douche #douchebag #chump… ,0,1,49,221,0,0.0,1
Guys I don’t trust this “Resister” so about to block him and I would be weary of following him or allowing him to follow you. Feel he is trying to bait... just a heads up! #Resistance #ResistTogether #BlueWave2020 #VoteBlueNoMatterWho #fucktrump ,1,0,52,246,0,0.0,0
"@MarchingCamell You are as #douchebag and wicked seed of Tigray as that of illegitmate citezen #Isias, who has extreme hate towards Eritreans. We now know the dazed and confused slaves are in the same beds with all Previous Ethiopian emperiord who wanted to crush Eritreans for good. #Scumbag.",1,1,56,293,0,0.0,1
"Between McConnell, Barr and tRump can Senate, Legislative and Executive branches be any more corrupt, broken and criminal than this rotten unfit bunch of old white men are? #BarrLied #TrumpIsATraitor #McConnellMustGo ",1,1,38,217,0,0.0,0
A trump level of stupid!  #TrumpIsAMoron  #TrumpIsATraitor ,1,1,10,59,0,0.0,1
@AFC_Islington74 And they said Wenger lived in the past and only survived on his past glory... #Dickhead and #Cunts   You'd think during the closed season there would be more time for them to have sex rather then bash ozil/Wenger.,0,1,45,230,0,0.0,1
#ENGvWI One question. How come there has not been a drop of rain during england's matches? All day sunny and bright. #ShameOnICC and #ShameOnECB . Scheduled all england matches in accordance to the weather and neglected all other matches. And ecb can't get ground covers. FUCKOFF,0,1,56,279,0,0.0,1
@realDonaldTrump The Fraud is occupying the Oval Office. #fraud #crook #swindler #TaxEvasion #MoneyLaundering #traitor #liar #RAPIST #childmolester #Cheater #Grifter #pervert #sexualdeviant,1,1,36,189,0,0.0,1
@realDonaldTrump Networks are not interested in your fantasy!  Fox is your platform!  More interested in interviews after #DonaldTrumpJr is arrested &amp; charged!  #Trump #TrumpIsATraitor #TrumpTantrum #Trump2020,1,0,37,213,0,0.0,0
"For all the assholes who don’t understand what fascism is, it’s literally on our doorstep, happening now at a southern border near you. #Fucktrump #ImpeachmentNOW #ImpeachTheMFer  #ImpeachTrump ",1,1,38,194,0,0.0,1
"You could meme the heck out of this, but also it sits untouched pretty well too. #suckybaby #douchebag ",0,0,22,103,0,0.0,1
@toadmeister @rcolvile @BorisJohnson #BorisJohnson is not a liberal conservative! He’s whatever will give him a pay rise or more power along a fickle Tory continuum #ToryLeadeshipContest #BorisJohnsonShouldNotBePM,1,0,36,213,0,0.0,1
@WhiteHouse Can someone please pull the insane a$$clown OFF the flag... he’s desecrating it! #FuckTrump    Also:    #HappyJohnMcCainDay2019   ,1,1,28,142,0,0.0,1
@INCMumbai Tumari sarkar me jaise sab perfect tha? We can see who is blaming more here ! #CongressDoYourJob #CongressMuktBharat #GoToHell 🙏,0,1,26,139,0,0.0,1
"@realDonaldTrump Fantastic news, you’re ignoring your child on Father’s Day to golf with the one who kisses your feet the most .@LindseyGrahamSC. He must be delighted to be the favoured one today!    #LockTrumpUp  #ImpeachmentInquiryNow  #ImpeachTrump  #ImpeachBarr  #ImpeachMnuchin  #TrumpIsATraitor",1,0,54,300,0,0.0,1
"I think the same thing , always have , because he’s a sore fucken loser whom hasn’t a fucken clue what reality is ....Viva  the  revolution!! #StormTheGates #FuckTrump ",1,1,37,168,0,0.0,1
Murderous douchebag says what now? #murderous #douchebag ,0,1,10,57,0,0.0,1
Trump’s Electoral Shenanigans Are Getting Worse #Resist #ResistTrump #FuckTrump ,0,0,14,80,0,0.0,1
#Mohammadi #toursandtravels #jodhpur #nagour #Rajasthan should be #banned and there #license should be #cancelled .#share #mother #murderer #Saudi_Arabia #India,0,0,33,160,0,0.0,1
@labourpress Great parliamentary quotes of our times. #BorisJohnsonShouldNotBePM ,0,0,11,81,0,0.0,1
@realDonaldTrump @MarshaBlackburn Really only one response to Trump at this point.   TRAITOR  #TraitorTrump  #TrumpsWorseThanNixon   #TrumpFarWorseThanBillClinton  #TrumpSellsAmericaToHighestForeignBidder  #TrumpIsATraitor,0,0,25,222,0,0.0,1
"Years of hard work to be just worthy of that WHITE COAT.                      Instead of saving the public’s blood, it got stained with MY OWN #SaveTheSaviour  #DoctorsFightBack #TREATUSASHUMANS ",0,0,34,195,0,0.0,1
#BorisJohnsonShouldNotBePM He published poem on 'extermination' of 'verminous' Scots ,0,0,12,85,0,0.0,1
#borisjohnson and then the magic happens.  #brexit #BorisJohnson #BorisJohnson #BorisJohnsonShouldNotBePM #ToryLeadershipContest #ToryLeadershipDebate #Tory,0,0,22,156,0,0.0,1
@kylegriffin1 And we all know what a good judge of right and wrong trump is. #LiarInChief #TrumpIsATraitor #ImpeachTrumpNow,0,0,23,123,0,0.0,1
@realDonaldTrump Despite all your corruption we will be  great again once you're out office and in jail where you belong! #idiottrump #derangeddonald #billiondollarloser ##trumpiscompromised,1,1,32,190,0,0.0,1
Can you support the March for Change on July 20?     March against Boris ..      #BorisJohnsonShouldNotBePM  #BollocksToBoris   #BollockstoBrexit ,0,0,21,146,0,0.0,1
Trump's impeachment poll numbers highest since Nixon #Resist #ResistTrump #FuckTrump ,0,0,14,85,0,0.0,1
Pic 1:- Indian grounds    pic 2:- Others grounds    #ShameOnICC #INDvNZ #CWC19   @cricketaakash @sachin_rt @virendersehwag @AjitKum20724349 ,0,0,26,140,0,0.0,1
IN #BREAKING WORLDWIDE #NEWS: DEVIL POSSESSED SEVENTH KINGDOM #SUICIDAL #MURDERER DONALD #TRUMP HAS BEEN FOUND GUILTY OF #MURDER AND HAS BEEN SENTENCED TO #DEATH! TRUMP HAS BEEN ORDERED TO TURN HIMSELF INTO THE LEGAL AUTHORITIES TO BE EXECUTED,0,1,47,243,0,0.0,1
@TuttleNTexas @PeachDreaG @scrappy406 @hig68 @So4linda118 @Toot2006Sal @Quicklitning @shannon_crane @firedancergirl @kennysegway Thanks Tuttle. Honored beyond belief.   #marchforimpeachment   #FUCKtRump  #FUCKTHEGOP,0,1,33,215,0,0.0,1
Watching the #LeadersDebate tonight I can see  #RoryStewart will appeal to disenfranchised Labour voters &amp; many now floating Remainers if he can fight his way through this scrum to the final 2. #BorisJohnsonShouldNotBePM,0,0,39,224,0,0.0,1
Opinion: How Trump is abandoning LGBTQ people over pride flags #Resist #ResistTrump #FuckTrump ,0,0,17,95,0,0.0,1
Update after 5 hours in ER; diagnosed with spinal stenosis &amp; off to see a neurological specialist &amp; hopefully put an end to pain eventually!  Oh and #FuckTrump &amp; #HappyJohnMcCainDay2019,0,0,40,197,0,0.0,1
The secret behind the game.    #IndiaVsPakistan   #terroristNationPakistan ,0,0,10,75,0,0.0,1
"These bunch of jokers have no vission, no mission, no dedication😰 #ICCWorldCup2019  #ICCCricketWorldCup #ShameOnICC",1,0,19,115,0,0.0,1
"661 Companies, Trade Associations Plead With ⁦@realDonaldTrump⁩ To End China #trumpTradeWar    No Don’t Stop bc of 661 companies, #idiotTrump will use excuse for failed #tariffsMan  #trump will say I almost have (not) the Chinese to change (nothing)  Sad ",0,0,52,255,0,0.0,0
You changed your name for an idiot. Think on that.   #FUCKtRump  #FUCKTheGOP           GOP = Guardians of Putin ,1,1,21,112,1,0.0,1
"No freedom of press in us anymore, death sentence for the chef of WikiLeaks, and that's only one thing. SHAME ON EVERYBODY WHO VOTES FOR TRUMP. Forreal who would vote for somebody like him after informing themselves for just 5 minutes  #dontvotetrump #fucktrump #scandal",1,1,52,270,0,0.0,0
Yeh sirf meeting me jane k lie humne pradhamntri chuna hai yaa kuch action b lenge aap #DoctorsFightBack #Savethedoctors How shameless is bjp that it cnt even save its own karyakarta...  Thik thaa congress tha.  Itnaaa violence toh nhi hota tha..  @BJP4India,1,1,48,258,0,0.0,0
"@ShaneHelmsCom I sat and laughed at least five minutes. You gotta call that move the #Twister because it’s not PC to call it the #Dickhead. Also, the latter wouldn’t fit #theHurricane!!",0,1,45,185,0,0.0,1
#FUCKTRUMP  YOU ARE A STAIN ON THIS COUNTRY'S HISTORY.  YOU SHOULD BE ASHAMED OF YOURSELF AND YOUR ADMINISTRATION.,0,1,22,114,0,0.0,1
@realDonaldTrump happy birthday  hope you enjoy your day !   Because this is going to be your last as a Free Man ..  #TrumpIsATraitor  Jail time is waiting for you !  #LockHimUp,0,1,34,177,0,0.0,0
"Repellent, chaotic and a serial liar, Boris Johnson would be a catastrophic prime minister   #BorisJohnsonShouldNotBePM",1,1,18,119,0,0.0,1
"Isn't this about a bitch? @realDonaldTrump is a #Traitor sho WILL try to start a war with Iran. It's very simple. There are no boundaries, no step to far or throat ge won't crush to keep that title. #ImpeachTrumpNow #Breaking #TrumpIsATraitor #ImpeachmentInquiryNow ",1,1,56,266,1,0.0,1
"@realDonaldTrump W/thoughts like what this fraudulent @POTUS uttered indicates his desire to be #DictatorTrump     WAKE UP America, this will not happen on our watch.  Vote this bastard out via the biggest #BlueWave2020 ever! #TrumpIsATraitor     ",1,1,42,247,0,0.0,0
"Wow! So you really did drink that Kool-aid . I guess there is no cure for stupid, though. #TrumpIsATraitor #TrumpsWorseThanNixon #TrumpCrimeSyndicate ",1,1,27,150,0,0.0,1
"@wvjoe911 What in the HELL is WRONG with #Alabama?  State law FORCES #Rape #Victim to allow #ParentalRights to #RAPIST?   F,,,ing SICK!   #BoycottAlabama till this CHANGES!   ",0,1,40,175,0,0.0,1
"Do NOT question our humanity.I dare you @abpanandatv @Zee24Ghanta to broadcast this,though,of course,you won't. They are Indradeep, Amresh&amp;Chinmay of final year(4th year).  #Savethedoctors #SaveTheSaviours #DoctorsFightBack @republic",1,0,49,237,0,0.0,1
@RepMarkMeadows @realDonaldTrump Kiss harder Mark and you might get a job in with the other jokers in the cabinet.    #LockTrumpUp  #ImpeachmentInquiryNow   #ImpeachTrump   #ImpeachBarr   #ImpeachMnuchin  #TrumpIsATraitor,1,1,34,221,0,0.0,1
A nation more concerned about the Dhoni gloves than an entire missing plane.#DhoniKeepsTheGlove #AN32,0,0,17,101,0,0.0,1
"@Cliff_Sims Hey, #douchebag -- you do realize that whole 'platform/publisher' dichotomy is a lie.  What you and your fellow alt-righties like to call 'fake news' (except for the fact that what you clowns call fake news is true).    ",1,1,47,232,0,0.0,1
Female trump supporters get with the damn program! #FuckTrump Have some damn self respect! Stop voting against yourself! ,1,1,22,121,0,0.0,1
"👋SpankyMcDumbAss @realDonaldTrump 🤣😂    Shep Smith just told everyone to read the Mueller report! 😱     The Fox News host told his viewers this:   “The special counsel  'did not'  exonerate the president”     Oh No Dufus, your little secrets out! 😜      #FuckTrump  #ImpeachTheMF",0,1,50,279,0,0.0,1
#Trump's Stunnng Open Betrayal Against the USA Makes History #IndictTrump #LockHimUp #FuckTrump #Progressive #Dems #ReSisters #Resistance #Resist #TraitorTrump #TrumpTreason #TrumpTraitor #PutinsPuppet #JailTrump #TrumpRussia #NotMyPresident #NoTrump #FBR ,0,0,45,256,0,0.0,1
"Trump is now 'buying' the Iowa farmers vote by lifting restrictions on the sale of Ethanol E15 during the summer months, an Obama rule to reduce smog!      Trump says he'll get it done, so corn crops will be in high demand!     Who needs clean air anyway? 🙄  #FuckTrump  #ImpeachTheMF",0,0,58,284,0,0.0,1
"Brutal, horrific, shocking ...a new low in the vitiation of human mind. The perpetrators must not go unpunished.    #death #deathofhumanity #murder #aligarh #womenempowerment #childrapist #3yearsold #girl #raped #Muslims  #childmolester #rapist #kid #kidrape #aligarhrapecase2019 ",0,1,53,280,0,0.717,1
Bend over Boris!! Be careful what you wish for.. #fuckbrexit #fuckthetories #fuckboris #borisjohnson #BorisJohnsonShouldNotBePM #warriorsofthedystotheque ✌🏻💚 ,0,0,25,158,0,0.0,1
#ShameOnICC @ICC : You have TWO Options -   - Want to screw up the World Cup : Contact Rahul Gandhi (He is in London right now) ;   - Want to run the World Cup Smoothly Going forward : Immediately Contact Amit Shah ;,0,0,47,216,0,0.0,1
"See the conditions of bengal and other states, wrt to how patients r getting aggressive towards doctors.    Thn, there comes out BRIDGE COURSES. Phle dr ko to bacha lo, fir inko lana...😒😒😏😏  #Savethedoctors #DoctorsStrike #DoctorsFightBack #DoctorsProtest",0,0,47,255,0,0.0,1
"@thehill Dear France and the rest of the world,  #FuckTrump    We’re sorry.     Please be patient while we did our system of this virus.    Love,  Most Americans",0,0,34,161,0,0.0,1
@MasterQGJinn @Speed_Peete #FuckTrump and this unethical Administration!,1,1,11,72,0,0.0,1
Dumbass in Chief at it again with his dumbassery! #FuckTrump ,1,1,12,61,0,0.0,1
@realDonaldTrump #fucktrump #trump2020 #realdonaldtrump  LETS ALL HOPE THAT DOG VOMIT TRUMP GETS ALL THAT HE DESERVES ON HIS OLD MAN'S BIRTHDAY ,0,1,26,144,0,0.0,1
"If Boris becomes the new PM, Conservatives have totally lost my vote.  Tax cuts for the higher earners?  How about raising the personal tax allowance at the bottom instead, allowing struggling families to feed their kids.  What an idiot.  #BorisJohnsonShouldNotBePM",0,1,47,265,1,0.0,1
"Boris Johnson: brilliant, warm, funny – and totally unfit to be PM | Max Hastings | Opinion | The Guardian   #BorisJohnsonShouldNotBePM",0,0,25,135,0,0.0,1
