ind,text,hatebert_prob,roberta_prob,hatebert_pred,roberta_pred,token_len,char_len,hb_lex_occurr,hb_lex_ngrams_prop,label,id
623,@USER @USER Google has evolved into something that belongs out of Stalinist Russia.   The Goolag needs to be decommissioned.,0.1321221370113179,0.3139453676293908,0,0,23,124,0,0.0,0,97379
625,@USER He's a liar,0.9699850753106158,0.8557306266169674,1,1,6,17,0,0.0,1,26748
629,@USER Becoming?  We find out about a sex change?,0.18308186748183589,0.595521960337614,0,1,12,48,0,0.0,0,70419
634,@USER because what every lie you are telling if it happened when you were children the guy is a man and I clearly don't believe shit like that happened. Its just another stall tactic by the liberals.,0.9349318868503873,0.8443448435537045,1,1,41,199,0,0.0,1,80374
635,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I havent checked it so i cant say anything.,0.12231338432384681,0.0841158157203798,0,0,46,151,0,0.0,1,47552
637,@USER @USER Only if Soros says I can!,0.11676401359822318,0.11711697131797587,0,0,11,37,0,0.0,0,18909
639,@USER It’s going to suck with any rating. Venom without the Spiderman origin isn’t really Venom. This is just a Sony cash grab.,0.40181983205012783,0.552313342612376,0,1,31,127,0,0.0,1,96159
645,@USER @USER @USER Every day her IQ gets lower and lower more wanna be nazi Barbie is going to be a pile of maga goo on the bottom of the set soon enough .,0.7997552900393887,0.8230441204335246,1,1,38,154,0,0.0,1,40536
658,@USER She is inciting violence .  Big difference between free speech and inciting violence.  Sometimes you are expecting action good or bad from the words you use.  People must be held accountable for those words good or bad.,0.3738543911931399,0.34654129676336615,0,0,42,225,0,0.0,0,47395
661,@USER @USER @USER @USER @USER  Aaron finding the sending if a locomotive funny. He is aware it symbolises the trains jews were sent to their deaths on.,0.3853457466965173,0.3133147049865288,0,0,34,151,0,0.0,1,82873
667,"Salesforce Billionaire Marc Benioff Buys Time for $190 Million""  URL #TCOT #MAGA #RedNationRising""",0.14553990005222928,0.19969789409353975,0,0,19,98,0,0.0,0,99481
669,@USER Good #BoycottNFL,0.17788226457765582,0.20063597942247763,0,0,5,22,0,0.0,0,51017
675,@USER @USER First law — sensible fucking gun control!,0.943763654295516,0.8911497174057283,1,1,12,53,0,0.0,1,91317
679,@USER @USER It takes a 2sec Google search to see who this accuser is - I'll help the mindless uneducated liberals . URL,0.5153760096603439,0.7817474585872224,1,1,26,119,0,0.0,1,16985
681,@USER @USER You are correct the one LRT line doesn't but the overall plan does. Transit plans need to start some where usually with a back bone line that you can expand upon and tie into other parts. Why not start with a heavily used corridor funded by the ONT government?,0.13466207974328925,0.1827170061735216,0,0,57,272,0,0.0,0,85350
689,@USER @USER @USER @USER @USER @USER 1) A fetus may or may not become a baby. 1/3 or pregnancies end in miscarriage. If a woman had pregnancy complications that could kill her are Conservatives going to let her dies because the fetus she is carrying has a 2/3 chance surviving?,0.33703985855882684,0.32637877584155367,0,0,60,276,0,0.0,0,85387
692,@USER you are my favorite person on earth just so you know. If you’re ever hungry and want some food I bought a 40 count of bagel bites from steel yard Walmart and I won’t be able to eat them all by myself so please keep that in mind,0.10599454762208804,0.1967490248113296,0,0,55,233,0,0.0,0,12913
698,Old article but its going to be relevant very soon....#ClintonFoundation #MAGA #ClintonCrimes URL,0.06435883494523639,0.20505731883693906,0,0,18,97,0,0.0,0,80449
702,@USER @USER @USER She is!! Have you seen her tweets lately??,0.06052939020253899,0.0872522465547244,0,0,18,60,0,0.0,0,23065
705,@USER @USER Endless Dreg here...😀😀😀😀@USER 🇺🇸🇺🇸🇺🇸#MAGA    &gt;&gt;&gt;&gt;&gt; @USER &lt;&lt;&lt;&lt;&lt;&lt; Pervert supreme of society,0.1311175859267851,0.15565515644629552,0,0,53,135,0,0.0,1,74575
708,"@USER @USER @USER @USER I don't know how They said they aren't gay tho."" and ""And by liberals you mean conservatives."" sounds like me being upset.  As for why it matters, if it doesn't matter then why go to such lengths to deny that they're gay? There's straight couples, why not just let them be gay?""",0.3544889315690518,0.37536294829944356,0,0,76,302,0,0.0,1,99915
718,@USER Shocking.  Consider most of the country wants smart gun control. Not the Wild Wild West like you espouse.,0.29558562973511193,0.6287494018412638,0,1,23,111,0,0.0,1,41368
719,"@USER If you are into comedy movies the galpal flick Bookclub"" is both funny and heartwarming! Diane Keaton ,Jane Fonda Candice Bergun and Mary Steamburgen are just part of the fantastic cast! Made me laugh from beginning to end""",0.059537487928566064,0.2375759337226999,0,0,45,229,0,0.0,0,44907
732,@USER @USER Nothing was stolen. Crybaby liberals didn’t get what they wanted so they’ve been throwing temper tantrums for 2 years.,0.2614251930416149,0.5163935054787777,0,1,29,130,0,0.0,1,60062
750,@USER @USER He is hiding a child,0.22550188310785374,0.1392207424502666,0,0,9,32,0,0.0,0,24370
756,Just in case anyone missed it!!!🙂🙂😀😀😄😄😂😂🇺🇸🇺🇸🇺🇸🇺🇸 #MAGA  #Trump2020 URL,0.0926056855630711,0.15380319590944705,0,0,15,70,0,0.0,0,86258
757,"Repeat After Me:  I will NOT listen to the polls I will NOT get discouraged, even if I'm in a blue"" state I will vote Republican on Tuesday, November 6th, 2018  #iPledgeToVote #MAGA #RedtoBlue""",0.08937509061932179,0.3033189164269799,0,0,44,193,0,0.0,0,68958
758,@USER He’s a disgrace to his party and all he claims to stand for. He’s not on the side of conservatives. He just wants to make a name for himself and anybody’s cost.,0.7656371648952377,0.8210441123099045,1,1,43,166,0,0.0,1,83903
761,@USER @USER @USER @USER @USER @USER Liberals are so sensitive that they’ll believe the okay sign is racist 🤣😂🤣 URL,0.5295675129018699,0.8182289904505873,1,1,28,114,0,0.0,1,89474
767,@USER What a freaking ass.,0.9774355056747541,0.8762113062841355,1,1,7,26,0,0.0,1,25505
775,@USER Eminem may be an angry old man yelling about young people but i just REALLY wouldn't care unless he would be dressed as a Roblox character while rapping,0.7347385597186562,0.6451199102918684,1,1,31,158,0,0.0,1,49119
780,@USER @USER I cri evritiem,0.17924304163598906,0.16830944120734953,0,0,7,26,0,0.0,0,72398
789,@USER @USER @USER @USER both of you are going to have to take several seats when it comes to Kyle 😻,0.10631886977575755,0.09334687851957546,0,0,25,99,0,0.0,0,57970
798,@USER #Deplorables are resolved to #MAGA URL,0.0721122054129305,0.14700328269937424,0,0,10,44,0,0.0,0,33013
813,"REPORT: Christine Blasey Ford ‘prepared to testify’ — but there are some catches""  URL #TCOT #MAGA #RedNationRising""",0.09227796581805531,0.22143485694856824,0,0,25,116,0,0.0,0,72091
822,@USER Red Flags: She’s a “professor” at a liberal school and she’s “unable to have healthy relationships with men”. Translation: She’s an Antifa Dyke out to stop a Conservative Judge and President Trump even if she has to lie.,0.17433998123983666,0.35398629980977286,0,0,54,226,0,0.0,1,65280
823,@USER He’s gonna tip him two new assholes,0.9715099574136775,0.8844391260585168,1,1,12,41,0,0.0,0,70465
827,@USER @USER After seeing the contents of the post @USER I for one are pleased with the legislation we have in regard of gun control. On the other hand legislation does need to be improved to support mental aid to this individual. He has to be sectioned.,0.36210877048014467,0.23353151206896966,0,0,53,253,0,0.0,1,77307
829,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Exactly.  From what he is describing it is like two steps forward and three steps back.,0.1130889204850212,0.07483762905810497,0,0,116,381,0,0.0,0,65719
830,@USER Again she is the GOAT at HER SPORT but of all athletes ever? Absolutely not,0.13603350040798867,0.3904177324303893,0,0,18,81,0,0.0,1,37263
837,President Trump to Hold MAGA Rally in Missouri This Week URL #donaldtrump #donaldtrumprallies #featured #springfield URL,0.16224725549485666,0.1859471949014217,0,0,20,120,0,0.0,0,81567
838,@USER God + MAGA = Block.  Buhbye.,0.18705841907457782,0.16995623014518765,0,0,10,34,0,0.0,0,26606
840,@USER Grow a pair. M,0.15649123218005367,0.10576342312950059,0,0,7,20,0,0.0,0,90499
851,@USER @USER @USER You are take stupid to a whole new supersized level,0.9684409808294261,0.8811554759490466,1,1,16,69,0,0.0,1,33076
855,@USER Exactly. We can take the theatre. 👍,0.0805019233960317,0.10521053670308632,0,0,11,41,0,0.0,0,28051
857,@USER @USER @USER 🇺🇸 BECAUSE THey think Sen Collins is A STUPID COWARD   &amp;all they have to do is Bullie   SenCollins  This is what🇺🇸Conservatives Have lives with For 9️⃣yrs now   Please Vote For Kavanaugh  LetGod Take Care Of the Rest,0.20553529639783152,0.3159469966500125,0,0,46,238,0,0.0,1,12101
864,@USER You mean it doesn’t last like this forever? He is playing for a contract...,0.07633879627658546,0.13927926756725328,0,0,20,81,0,0.0,0,20245
866,"@USER I mean, the logic"" behind their claim means that in the 90's the Liberals felt it was OK for a man to abuse women... that's essentially what they are saying... and that the Conservatives were in the right... right?""",0.4023737666048938,0.42793453566862977,0,0,50,221,0,0.0,1,69758
868,@USER No worries !  Thank you for responding can I ask you a question I find it very interesting? Can you tell me why you are an atheist I'm just curious.,0.09442688505775607,0.4332020047100187,0,0,35,154,0,0.0,0,56679
873,@USER I thought it would be worse. I thought they would be shooting liberals in the streets by now.,0.5082161182892905,0.6212824463120207,1,1,22,99,0,0.0,1,64273
879,@USER Can u help him with ur Vietnam expirrence🎱,0.17816806961843926,0.12973314184491747,0,0,10,48,0,0.0,0,60626
880,@USER @USER Liberals apparently think NO ONE has rights unless having those rights furthers the leftist agenda.  I see it again and again and again.,0.18757873730482397,0.36954257099891485,0,0,29,148,0,0.0,0,36692
888,@USER Im not saying he is worse. I have no clue tbh I'm js that shits gonna be terrible if thats the case. TL gonna explode,0.965250375232816,0.84485753854569,1,1,32,123,0,0.0,1,16590
892,@USER I’m thankful that people who virulently demand gun control frequently don’t have guns. Mercifully it’s  natural selection in a way. They generally show violent tendencies verbally. Licensed gun owners are usually a very civil and polite group b/c they understand the alternative.,0.23846150816187367,0.44360042072113065,0,0,54,285,0,0.0,0,27692
893,@USER @USER Yes you are. you’re just too blind to realize it,0.26369419114461246,0.37874627610636924,0,0,17,60,0,0.0,1,46844
896,@USER @USER It also means her treacherous actions will seriously offend 70% of @USER who voted to #Leave all *Four Pillars* of the CORRUPT #EU. #ChuckMay #ChuckChequers #BoJo4PM,0.5318780878530489,0.44942283959450186,1,0,40,177,0,0.0,0,85241
907,@USER @USER Just what a communist would do! Destroying America! Lock Him Up! TRUMP2020 MAGA!😎🇺🇸,0.7574357102110338,0.7252109736581345,1,1,22,95,0,0.0,1,49945
916,"@USER @USER @USER @USER You hit them for fucking elo and the reason I'm posting this is because he is thee booter EXPOSER"" just shows you cant believe everyone in this community""",0.8094643170982925,0.8807970779778823,1,1,39,178,0,0.0,1,83756
922,@USER I totally disagree with this. I can never tell which way he is leaning on an issue. He gives the news and asks the questions. Nothing against Chris Wallace or Shep.,0.049130788754100714,0.24517536536769044,0,0,37,170,0,0.0,0,17234
924,@USER @USER When they go low???@USER @USER @USER @USER @USER,0.44140210243908473,0.08381536534965359,0,0,21,60,0,0.0,0,62740
927,@USER So you are OK with Boris Johnson having to have police protection from Antifa/Momentum then? Tories are clearly scared of @USER because the Tories know they are not delivering the Brexit that 17.4 million people voted for. Shame Tories do not condemn Antifa.,0.1693371875918295,0.39315200263590305,0,0,49,264,0,0.0,0,24874
930,"‘She’s NOT in charge of the Senate!’ WATCH Megyn Kelly UNLOAD on Ford for demanding an FBI investigation""  URL #TCOT #MAGA #RedNationRising""",0.14372769102502037,0.27634863761958,0,0,32,140,0,0.0,0,63234
934,@USER Gun Control Now!  Beto for Massachussetts Senator!,0.12934773291973828,0.1942913629733519,0,0,11,56,0,0.0,0,87363
941,@USER His name is Coco!  He is a Pomeranian.  He's actually old.  He's is 12. The most loyal dog I have even known!,0.13167486673204998,0.2276409918619914,0,0,31,115,0,0.0,0,39315
946,@USER @USER @USER @USER @USER @USER He is also the one who started using Cambridge Analytica,0.08787643811186899,0.17071528004224956,0,0,22,92,0,0.0,0,66070
947,@USER you are so sweet! thank you for spreading love into her tml 💖,0.02859836054646615,0.11032728980120633,0,0,16,67,0,0.0,0,52765
948,@USER @USER @USER @USER @USER @USER You have nothing you are isolating yourself from others and it's quite hilarious to watch. Also if you were around for the idea of #Anonymous years ago you would know it's in general about resistance. I don't support senseless violence actually I fought against Antifa like u.,0.30033500120797163,0.37536294829944356,0,0,66,312,0,0.0,0,95429
961,A little appreciation post for my bestie because she’s a bad bitch and I’m thankful for her💗 @USER URL,0.959497230031559,0.8661325122464821,1,1,24,102,1,0.0,1,71283
969,@USER I understand that.. but she has 4 children and she is mad because she and her 7 week old were asked to leave a book club meeting at 9:00... obviously someone was with her other children at home so why bring the baby,0.18388655162108003,0.15720153464095166,0,0,47,221,0,0.0,0,56592
971,@USER Obviously its ANTIFA who is threatening her to force her to continue the charade,0.4128102997914304,0.3408690524421543,0,0,16,86,0,0.0,1,27243
