,ind,text,hatebert_prob,roberta_prob,hatebert_pred,roberta_pred,token_len,char_len,label,id
3311,4748,@USER Everyone there knows that during any negotiation the first thing u do is send pallets of cash.,0.1627123728387594,0.057546219448801464,0,0,20,100,0,79681
3312,4754,@USER Please watch the story of Welles Crowther. He is a hero.  You are simply an asshole. Be ashamed,0.9312127108687196,0.9253649611034999,1,1,23,101,1,36350
3313,4757,@USER Democratic always use race to divide Americans.   Conservatives done see color   The Democrats only see color  Discussing,0.17617497688688552,0.09252365778158943,0,0,20,127,1,39225
3314,4760,@USER @USER Another example of the “when they go low we go high” lying liberals.  Conservatives are experts at enduring their escapades and voting the right person in anyway.  This is so predictable now it’s like a dance.,0.7610948552290477,0.48703293759448674,1,0,47,221,0,24418
3315,4774,#SJW #Liberals ----------------------- Sweden's Feminizing Boys with Genderless Schools URL via @USER,0.19452077557294561,0.39786529829002615,0,0,27,101,0,39454
3316,4784,@USER Lmao I have it too. Shitty quality but I don’t mind it either. The lowlands one sounds better 👍🏻,0.09977680089497996,0.47138293251114516,0,0,25,102,1,91626
3317,4787,@USER This isn't ya finest moment hun. Try again once you fix ya shit and knock this tweet away.,0.9214990214584188,0.923592316649553,1,1,23,96,1,56071
3318,4804,@USER They're all Democrats right?   They're not hiding it anymore! #FakeJournalists  #FakeNews  #NoHonor #MAGA,0.16391332125482583,0.7213017146211792,0,1,23,111,1,32374
3319,4808,@USER @USER This guy Kerry is one do nothing damn politician where does he get off going over sea's and trying to undermined our President now this is a Traitor for sure you better watch this S.O.B. !,0.771929473296748,0.8880811493694436,1,1,42,200,1,51203
3320,4812,@USER yo he is gorgeous 😍😍,0.06656918897050168,0.026963499862333554,0,0,7,26,0,93615
3321,4813,@USER @USER @USER She is still on there for now.,0.08913693827254157,0.029788304584857466,0,0,14,48,0,74119
3322,4819,@USER Umm fuck yeah I would,0.9135223525431179,0.9211450780125898,1,1,7,27,1,98127
3323,4820,@USER Political hit job. What a slap in the face to all the women that were really abused. You liberals know this is a hit. Your leader @USER told you to lie and do whatever you have to do to regain power. Pathetic,0.7554566279168844,0.6371719097251662,1,1,49,214,1,24910
3324,4822,@USER @USER The clinton news network strikes again.,0.17258981263775908,0.07592666904471085,0,0,11,51,0,90109
3325,4824,@USER @USER Are you still dating JJ from “goodtimes “???Dyn-o-mite URL,0.12085323249047067,0.03018598528344159,0,0,18,70,0,36838
3326,4825,@USER URL LOOK ST THIS BULLSHIT,0.21510332450778227,0.9233853131813415,0,1,7,31,1,26572
3327,4843,@USER @USER @USER @USER @USER Will the liberals stop wasting tax payer money with C71 which will be repealed as soon as next year if passed? Move on instead to ensure criminals are dealt with severly and illegals are banned from entry.,0.4823224345711207,0.36367513543897273,0,0,49,235,0,55101
3328,4844,@USER @USER And what do you think Ron desantis is going to do for you? He's probably in the back pocket of the NRA!! Good luck getting anything done as far as gun control because that is what we'r seriously need as a country! We need tougher background checks at least!!,0.17610412024315097,0.13341521726397837,0,0,62,270,1,61091
3329,4860,"@USER You might as well go to your Walmart cashier to get info on nuclear fusion as go to nbc for gun info. With the crap the media feeds these empty brains it's no wonder we have gun control cultists and universal background checks"" #GunSense #GunControlNow #GunControl""",0.8189540845357273,0.8948813627024547,1,1,55,271,1,33091
3330,4861,@USER @USER Lol.... your going to jail,0.7265711400904832,0.2579052299806476,1,0,10,38,1,16736
3331,4865,"@USER @USER @USER You're asking Liberals to use Reason and Logic. Look at these people, they have been suffering a collective psychosis for almost 2 yrs and get crazier by the hour. If their educated elite"" are Batsht crazy, their sheep/foot soldiers are likely certifiable. They are beyond help. URL",0.81077873232179,0.71810043659662,1,1,61,300,0,16113
3332,4868,@USER just despacito,0.2833845866753151,0.27864920952688293,0,0,4,20,0,17130
3333,4876,@USER @USER With good reason!,0.11646221346821983,0.032436151992745486,0,0,8,29,0,63075
3334,4877,@USER *REPLACES CHICKENS WITH GUN CONTROL* URL,0.22059419805819794,0.4747757651959505,0,0,10,46,1,74066
3335,4878,"@USER @USER @USER Actually, since you believe blindly when it's what you want to believe, you would've learned"" it is a free speech symbol due to social media platforms censoring conservatives. It shows who is being censored. You wouldn't know that or care. Bet if were being censored you would.""",0.2603894608730207,0.32145999988445906,0,0,64,296,0,94776
3336,4885,@USER Dude.. Why r u trolling Ash rock z? 😁.. He is our guy.. Just in a hurry to see bjp govt in state.,0.7371108561774999,0.2110913802257425,1,0,30,103,0,19732
3337,4886,@USER @USER And as white as antifa. (the ones you've seen),0.16138631118616517,0.10343123773012705,0,0,17,58,0,56910
3338,4888,"@USER @USER @USER 1. AFTER she lost, she focused on her opponent.  So you're when they lose...""  Serena wasn't losing. She is never losing until that last point. 2.  You can say she screamed (it was loud there), I use the word DEFENDED her integrity.""",0.20260091368731914,0.2595909457186919,0,0,63,251,0,30264
3339,4890,@USER @USER 3 years mate!!!,0.11511248227466649,0.02862550242814508,0,0,10,27,0,51888
3340,4905,@USER @USER Which is also posturing nonsense. If they want to oust her they'd forward the requisite letters to their part whip and she would be facing a leadership challenge. Her 'challengers' are as gutless and witless as she is.,0.8432507789412701,0.8469578427551039,1,1,47,230,1,81221
3341,4907,@USER What!!!!! Now you aren’t sure she is truthful! You should recuse yourself immediately from the entire proceedings!!!,0.13072868194347032,0.07850097854158136,0,0,30,122,0,31736
3342,4910,@USER @USER For what? Why are you asking for his arrest?  Liberals being butthurt for 19 months is not an impeachable offense.,0.758242189941385,0.40696508534264036,1,0,27,126,0,34893
3343,4921,@USER @USER I didn't know Oprah Winfrey knew how to play tennis. .. 😱,0.16776334721819922,0.043772739174084495,0,0,18,69,0,95051
3344,4927,@USER @USER @USER @USER @USER crushing a pc player with Kb/Mouse with controller in a FPS is unrealistic. Unless he is playing games for the first time or using keyboard mouse for the first time,0.29082978266036336,0.2819984177762882,0,0,41,194,0,88365
3345,4932,@USER I’m doing really good thank you ☺️ I hope you are well too. 💙🙏🏼 Be Blessed beautiful friend 🌹 🌅,0.06584470058431104,0.027169231535681054,0,0,25,101,0,37291
3346,4934,"@USER That's why you'll ALWAYS hear the @USER say vague words like billionaires"" - while WE will say actual names- like BEZOS, ZUCKERBERG, SOROS, XI, PURDUE - ALL FUND THE @USER Name a billionaire Wall Streeter funding the Conservatives? Name one! Who's corrupt? Really?""",0.5686198107548059,0.7008436252921186,1,1,60,271,0,97807
3347,4940,:( She is very evil. URL,0.7687331879426154,0.643469330894555,1,1,8,24,1,78864
3348,4941,@USER @USER @USER @USER @USER @USER @USER @USER This sounds as relevant as the march in Mumbai by the woke snowflakes for Gun Control😂. Abortion in India is legal and only the woman's choice is required. Take your circus elsewhere. Instead take up the issue of oppression of Hindus in India. This is at least relevant.,0.28007456015757837,0.27933675383420425,0,0,70,318,1,43409
3349,4952,@USER Hollywood is so out of touch.,0.09730458677433831,0.2007926474607665,0,0,9,35,0,58424
3350,4962,@USER you were right last night about Quad! She acts like she is the only one going through things in life! She has to share with her friends so that y’all can be there for her! #marriedtomedicine,0.1299538139648546,0.041812988933680476,0,0,44,196,0,40182
3351,4965,@USER @USER @USER @USER Principled conservatives know Canadian liberal media 24/7 @USER Hate news is only to help Justin Trudeau   It’s obvious   You’re one who’s being manipulated and that hurts Canada.   Read my 60 pinned tweet thread for explanation.  I see you ignore Trumps support Israel,0.37310459832452175,0.3294186850810063,0,0,59,293,1,51497
3352,4973,@USER .......YES I WAS CORRECT IN SAYING BYE-BYE FOREVER!!,0.24373242965980263,0.05350214919532269,0,0,13,58,0,81691
3353,4988,@USER Whats your story on gun control?,0.11591067205849083,0.04531031834127323,0,0,9,38,0,51008
3354,4991,@USER HYPOCRITE!! You run a commercial about ur support for gun control &amp; protecting kids showing ur kids. Really! U support ABORTION. What’s the difference in that and a gun? They BOTH KILL! @USER @USER @USER @USER @USER,0.21198722616650462,0.4950868280648066,0,0,55,225,1,14879
3355,4994,"@USER René, it is not your fault.""  She does not specify just what isn't.  All of it.  He did not make his father do anything.  His father chose to be the coward he was.  At he question, her hand rose to her throat, clasping it lightly. She is ravenous.  She has been for some time-""",0.7844016321338965,0.688101762664622,1,1,69,283,1,33592
3356,4998,@USER @USER I think he’s talking about the illegal immigrants and their drugs of society. Mostly liberals are the people funding the drug importation to this country.,0.7017130778138413,0.5566067082843632,1,1,33,166,0,10164
3357,5000,@USER @USER I had the good fortune of having her jump on a stickerwoman post a while back. She is a woman 😢  She tried to tell me that stickerwoman was a hate crime against Muslims ...🤔,0.5186528386544753,0.22867283423556073,1,0,41,185,0,11812
3358,5007,@USER Oh that’s racist. Big Lips/Big Butt/Big Nose. That doesn’t even look like her. Also she is about 100 pounds to big. It also creates the image of the typical black woman with attitude.  IT’S SO RACIST. URL,0.7063930178525605,0.8622356954546929,1,1,51,210,1,56036
3359,5008,@USER You are certainly one amazing hot gorgeous stunning sexy flawless woman. Wow!,0.13793839879751316,0.12934773291973828,0,0,16,83,0,69452
3360,5009,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Jaws V: When Jaws Jaws Back - Starring Kurt Chiselchest and Lorna Buxom  Whud I win?  It better not be one of them laser swords...Jess will b jealous.,0.2686535131066812,0.09146322079555065,0,0,73,270,1,53575
3361,5010,@USER He is a piece of work!,0.6612122688792617,0.6091028084539856,1,1,9,28,0,49645
3362,5018,@USER Acting like an ass is not a good view.,0.9233853131813415,0.9166334822708595,1,1,12,44,1,29022
3363,5027,@USER Gutierries =💩 what did he do to help PR ? What is he doing now besides hoping for a high body count to blame on Trump,0.15889085571619874,0.09130105005154897,0,0,28,123,1,31315
3364,5029,@USER She is a nut case,0.9207896758909756,0.910146882583246,1,1,7,23,1,41955
3365,5031,@USER C’mon brah! Go finish your mother fucking apple cider beer and shut the fuck up!!! Adults are trying to have some fun on Twitter... 🖕🏽😂🖕🏽 URL,0.8988553374943086,0.9267027235112547,1,1,35,147,1,61756
3366,5034,"#IBelieveChristine and stand behind her bravery, which makes her a target of cruel and hideous conservatives"" who will do anything to get #Kavanaugh on the SC. #womenarewatching this ain't 1991, fellas! #VoteThemOut URL",0.6315659002699618,0.638412702795701,1,1,43,219,0,18923
3367,5042,@USER Anyone else think that Franken resigned over way more than what we actually witnessed and heard?,0.17030091960432164,0.07531230632362355,0,0,19,102,0,88612
3368,5044,@USER Gutierrez: People Died in Puerto Rico Because Gutierrez is a racist Hispanic.,0.8825291459336141,0.8465777097883295,1,1,16,83,1,30219
3369,5045,@USER The fuck!,0.912825494849679,0.9342153415089604,1,1,5,15,1,68223
3370,5049,@USER She is my favorite person,0.06723980005215241,0.02578507921646054,0,0,7,31,0,58526
3371,5071,@USER @USER It's OK that you are confused. Paul Guenther is a proven DC and play caller. We are rebuilding and trying to remain competitive at the same time. We will have steady improvement,0.1069701376664598,0.06705628692511957,0,0,40,189,0,83302
3372,5073,@USER was on 🔥 a brutal match after long time Jeff lost was unexpected. Hope he is fine after the fall❤️😱 #wwe #HIAC,0.10941995709680792,0.14163722222608793,0,0,27,116,0,54252
3373,5081,@USER @USER Shove it The View you are the most despicable show on tv and like everyone always says “who watches these bimbos”!,0.8843892111436874,0.8169181325181641,1,1,28,126,1,72928
3374,5087,10: Kevin Williamson's excellent @USER piece on why even if there is a bias against conservatives at social media giants it still shouldn't be the governments business URL,0.09219619882783588,0.09392703654651487,0,0,32,171,0,89550
3375,5091,"#Kavanaugh issues more detailed response, confirms the view that he deserves an opportunity to defend his reputation: This is a completely false allegation. I have never done anything like what the accuser describes—to her or to anyone...."" URL",0.20890425462379636,0.36658973632215985,0,0,44,244,1,31282
